src_gpu,dst_gpu,num_bytes,peer_access,warmup_iterations,measured_iterations,bandwidth_gbps_n,bandwidth_gbps_mean,bandwidth_gbps_std,bandwidth_gbps_ci95_halfwidth,bandwidth_gbps_min,bandwidth_gbps_max,bandwidth_gbps_p50,bandwidth_gbps_p95,latency_us_n,latency_us_mean,latency_us_std,latency_us_ci95_halfwidth,latency_us_min,latency_us_max,latency_us_p50,latency_us_p95
0,5,1048576,0,5,50,5,17.560194732687126,0.0945068333710694,0.11732692032530719,17.480970026538127,17.670861396683144,17.51266910777996,17.667549492162514,5,55.61356830596924,0.2987780413229908,0.37092246347537544,55.26400089263916,55.864319801330566,55.76320171356201,55.86355209350586
0,5,4194304,0,5,50,5,31.409608680548057,0.11778817707881126,0.14622989232035133,31.247840076972217,31.562942023745567,31.39216431345505,31.545038621187146,5,124.36620903015137,0.4665045474340169,0.5791490405067314,123.7606430053711,125.00864028930664,124.43391799926758,124.90995216369629
0,5,16777216,0,5,50,5,37.429441855065306,0.053131451428278804,0.0659608342183845,37.37426106906811,37.49399167021911,37.4509713205655,37.485915657787146,5,417.45279693603516,0.5926376834973093,0.7357389068412994,416.73343658447266,418.06846618652344,417.21214294433594,418.0682144165039
0,5,67108864,0,5,50,5,39.4597487425539,0.030381261771333545,0.03771727135573178,39.40895041149449,39.48770487259575,39.463401789553515,39.48566113224305,5,1583.8932495117188,1.2203560020905362,1.515029192265979,1582.7711486816406,1585.9341430664062,1583.7458801269531,1585.51416015625
0,5,268435456,0,5,10,5,39.991758564513354,0.043929922002688866,0.05453745803194203,39.944780923880316,40.053073255638424,39.972023974675444,40.04654418603651,5,6251.294021606445,6.8639983412846,8.521413296527493,6241.718292236328,6258.639907836914,6254.374313354492,6257.897491455078
0,5,1073741824,0,5,10,5,40.676231820555984,0.04879796579184363,0.06058096372795564,40.60600446668528,40.735098972628435,40.69042087539788,40.7273377996425,5,24584.409790039062,29.50409302736963,36.628297112664946,24548.854064941406,24626.89971923828,24575.808715820312,24621.16455078125
0,6,1048576,0,5,50,5,17.83309049531818,0.13159789780297823,0.16337417644589558,17.654505804004987,17.978590202879786,17.79886448806711,17.972204204786237,5,54.76364803314209,0.404564450249517,0.5022525814033597,54.31807994842529,55.31519889831543,54.86656188964844,55.23289489746094
0,6,4194304,0,5,50,5,31.594724946729777,0.21729538038035454,0.26976459660691193,31.277943780645096,31.864823444294903,31.605601599045904,31.831592650677702,5,123.64083290100098,0.85201261084646,1.0577437857476741,122.5881576538086,124.88832473754883,123.59359741210938,124.69133186340332
0,6,16777216,0,5,50,5,37.3205178214388,0.018440638846675024,0.02289340661977915,37.29524265308304,37.340421206514954,37.32865704414815,37.338422871498366,5,418.6705856323242,0.20690738696894276,0.2568682669781845,418.4473419189453,418.95423889160156,418.57921600341797,418.9259490966797
0,6,67108864,0,5,50,5,39.336642648053825,0.05196163967131113,0.0645085539344133,39.25248171803206,39.38072653786977,39.33970381697895,39.38025707278499,5,1588.8515930175781,2.1009576881747467,2.608265312620016,1587.0707702636719,1592.2560119628906,1588.7257385253906,1591.6128234863281
0,6,268435456,0,5,10,5,39.843257241829214,0.05152828934432205,0.06397056469623873,39.79895986837,39.910070801157396,39.810216262730904,39.90556730605038,5,6274.595794677734,8.110493217927244,10.068892985149931,6264.083099365234,6281.571197509766,6279.795074462891,6281.239013671875
0,6,1073741824,0,5,10,5,40.38010574142785,0.06827238353169217,0.08475777060046702,40.27211947821501,40.43982006698956,40.3892718215373,40.43895575613135,5,24764.72686767578,41.919880058428745,52.042061427986766,24728.102111816406,24831.07452392578,24759.04998779297,24819.79217529297
0,7,1048576,0,5,50,5,17.657362088120095,0.21658020113903353,0.26887672665220375,17.390915946765116,17.957220604542808,17.65961319756011,17.916520349737223,5,55.31289577484131,0.6772034335780815,0.8407243207850692,54.38271999359131,56.153597831726074,55.299201011657715,56.06745433807373
